SMILES,"T,K",Solubility,Solvent,SMILES_Solvent,Source
CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,303.15,0.000544,methanol,CO,10.1021/je900435t
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,303.15,0.0002845,methanol,CO,10.1021/je800991v
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,303.15,2.93e-06,methanol,CO,10.1021/je800801x
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,303.15,0.0084,methanol,CO,10.1021/je800742d
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,303.15,0.00194804,methanol,CO,10.1021/je800515w
O=C(Oc1ccccc1)c1ccccc1O,303.15,0.274,methanol,CO,10.1021/je800668j
CCN1CCN(c2cc3c(cc2F)c(=O)cc(C(=O)[O-])n3C2CC2)CC1.[Na+],303.15,0.0013,methanol,CO,10.1021/je8005826
COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],303.15,0.003958,methanol,CO,10.1021/je800506q
C1CN2CCN1CC2,303.15,0.377,methanol,CO,10.1021/je8005375
CN(C)CCn1[nH]nnc1=S,303.15,0.0002195,methanol,CO,10.1021/je8003244
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],303.15,0.03746,methanol,CO,10.1021/je7007236
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,303.15,0.0249,methanol,CO,10.1021/je7007457
C1CN2CCN1CC2,303.15,0.0149,methanol,CO,10.1021/je700186v
CNc1nc(C)nc(OC)n1,303.15,0.1229,methanol,CO,10.1021/acs.jced.1c00288
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,303.15,0.003644,methanol,CO,10.1021/acs.jced.1c00357
COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,303.15,0.0001327,methanol,CO,10.1021/acs.jced.1c00267
CN(C)C(=N)N=C(N)N.Cl,303.15,0.01415,methanol,CO,10.1021/acs.jced.1c00338
CCCc1cc(=O)[nH]c(=S)[nH]1,303.15,0.01078,methanol,CO,10.1021/acs.jced.1c00071
OCC(CO)(CO)CO,303.15,0.002096,methanol,CO,10.1021/acs.jced.1c00080
O=C1C=CC(=O)N1c1ccccc1Br,303.15,0.03561,methanol,CO,10.1021/acs.jced.1c00151
CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,303.15,5.497e-05,methanol,CO,10.1021/acs.jced.0c00632
Nc1cc(-c2ccncc2)c[nH]c1=O,303.15,0.0001109,methanol,CO,10.1021/acs.jced.0c00393
O=C(NCCO[N+](=O)[O-])c1cccnc1,303.15,0.002397,methanol,CO,10.1021/acs.jced.0c00370
CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,303.15,0.0007099,methanol,CO,10.1021/acs.jced.0c00371
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,303.15,0.009521,methanol,CO,10.1021/acs.jced.0c00267
CC1=NN(c2ccccc2)C(=O)C1,303.15,0.02739,methanol,CO,10.1021/acs.jced.9b00881
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,303.15,0.000171,methanol,CO,10.1021/acs.jced.9b00728
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,303.15,0.000637,methanol,CO,10.1021/acs.jced.9b00930
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,303.15,0.000301,methanol,CO,10.1021/acs.jced.9b00331
N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,303.15,0.00426,methanol,CO,10.1021/acs.jced.9b00353
CP(=O)(O)CC[C@H](N)C(=O)O,303.15,0.00024,methanol,CO,10.1021/acs.jced.9b00004
CP(=O)(O)CC[C@H](N)C(=O)O.Cl,303.15,0.01337,methanol,CO,10.1021/acs.jced.9b00004
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,303.15,0.008438,methanol,CO,10.1021/acs.jced.9b00097
N#CCc1ccc([N+](=O)[O-])cc1,303.15,0.006948,methanol,CO,10.1021/acs.jced.9b00005
O=Cc1ccc(C(=O)O)cc1,303.15,0.01285,methanol,CO,10.1021/acs.jced.8b01262
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,303.15,0.0001429,methanol,CO,10.1021/acs.jced.8b01186
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,303.15,0.008174,methanol,CO,10.1021/acs.jced.8b00988
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,303.15,0.01052,methanol,CO,10.1021/acs.jced.8b00863
COc1cc(N)nc(OC)n1,303.15,0.03522,methanol,CO,10.1021/acs.jced.8b00719
N#Cc1ccc([N+](=O)[O-])cc1,303.15,0.007878,methanol,CO,10.1021/acs.jced.8b00555
C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C=O,303.15,0.00307,methanol,CO,10.1021/acs.jced.8b00361
Cc1ncc(COP(=O)(O)O)c(C=O)c1O.O,303.15,2.39e-05,methanol,CO,10.1021/acs.jced.8b00309
N#Cc1cccc([N+](=O)[O-])c1,303.15,0.01116,methanol,CO,10.1021/acs.jced.8b00230
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,303.15,0.001411,methanol,CO,10.1021/acs.jced.8b00179
CN1CC(O)c2cc(N=NC(N)=O)c(O)cc21,303.15,9.974e-05,methanol,CO,10.1021/acs.jced.7b00982
CCOc1cc(C=O)ccc1O,303.15,0.307,methanol,CO,10.1021/acs.jced.6b00972
COC(=O)[C@H](N)c1ccc(O)cc1,303.15,0.0050488,methanol,CO,10.1021/acs.jced.6b00415
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,303.15,0.0008707,methanol,CO,10.1021/acs.jced.6b00421
Nc1cc(Cl)cc(Cl)c1,303.15,0.3538,methanol,CO,10.1021/je500744k
O=[N+]([O-])c1cccc(Cl)c1Cl,303.15,0.03755,methanol,CO,10.1021/je500494d
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,303.15,0.0009393,methanol,CO,10.1021/je500259m
O=C(O)CC(O)(CC(=O)O)C(=O)O,303.15,0.2166,methanol,CO,10.1021/je400838e
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,303.15,0.00604,methanol,CO,10.1016/j.jct.2021.106612
S=C(Nc1ccccc1)Nc1ccccc1,303.15,0.003711,methanol,CO,10.1016/j.jct.2021.106605
c1ccc2[nH]c(-c3cscn3)nc2c1,303.15,0.002005,methanol,CO,10.1016/j.jct.2021.106616
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1,303.15,0.004232,methanol,CO,10.1016/j.jct.2021.106474
CC(=O)Nc1ccc(C(=O)O)cc1,303.15,0.009412,methanol,CO,10.1016/j.jct.2021.106478
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,303.15,0.009994,methanol,CO,10.1016/j.jct.2021.106451
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,303.15,0.00236,methanol,CO,10.1016/j.jct.2021.106399
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,303.15,4.954e-05,methanol,CO,10.1016/j.jct.2020.106323
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,303.15,0.02889,methanol,CO,10.1016/j.jct.2020.106259
O=c1cc(CO)occ1O,303.15,0.0132,methanol,CO,10.1016/j.jct.2020.106280
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,303.15,0.002128,methanol,CO,10.1016/j.jct.2020.106273
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,303.15,0.00657,methanol,CO,10.1016/j.jct.2020.106239
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,303.15,0.0031957,methanol,CO,10.1016/j.jct.2020.106231
N#Cc1ccc2c(c1)OCO2,303.15,0.02399,methanol,CO,10.1016/j.jct.2020.106191
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,303.15,0.00495,methanol,CO,10.1016/j.jct.2020.106126
O=c1[nH]c(=O)n(C2CCCO2)cc1F,303.15,0.009249,methanol,CO,10.1016/j.jct.2020.106090
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],303.15,0.002245,methanol,CO,10.1016/j.jct.2020.106116
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,303.15,0.001176,methanol,CO,10.1016/j.jct.2019.105969
CNC[C@H](O)c1cccc(O)c1.Cl,303.15,0.123,methanol,CO,10.1016/j.jct.2019.105959
COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,303.15,5.539e-05,methanol,CO,10.1016/j.jct.2019.07.018
Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,303.15,0.05951,methanol,CO,10.1016/j.jct.2019.105882
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],303.15,0.005693,methanol,CO,10.1016/j.jct.2019.03.029
Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],303.15,0.005772,methanol,CO,10.1016/j.jct.2019.01.013
N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,303.15,0.0003582,methanol,CO,10.1016/j.jct.2018.08.018
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,303.15,7.71e-06,methanol,CO,10.1016/j.jct.2016.02.020
Brc1cn[nH]c1,303.15,0.3553,methanol,CO,10.1016/j.jct.2017.05.005
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,303.15,0.003151,methanol,CO,10.1016/j.jct.2017.04.017
c1ccc(-c2nnn[nH]2)cc1,303.15,0.02295,methanol,CO,10.1016/j.jct.2017.04.019
S=c1[nH]c2ccccc2s1,303.15,0.01919,methanol,CO,10.1016/j.jct.2017.05.013
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,303.15,0.003972,methanol,CO,10.1016/j.jct.2017.03.038
Cc1cc(C)[nH]n1,303.15,0.1582,methanol,CO,10.1016/j.jct.2017.02.011
Cc1ccc(N)c([N+](=O)[O-])c1,303.15,0.01977,methanol,CO,10.1016/j.jct.2017.02.008
Nc1ccc(N)c([N+](=O)[O-])c1,303.15,0.01099,methanol,CO,10.1016/j.jct.2017.01.006
CC(C)c1ncc[nH]1,303.15,0.3342,methanol,CO,10.1016/j.jct.2016.12.028
Clc1ccc2c(c1)Nc1ccccc1S2,303.15,0.006469,methanol,CO,10.1016/j.jct.2016.11.029
Nc1ccc([N+](=O)[O-])cc1N,303.15,0.002079,methanol,CO,10.1016/j.jct.2016.11.014
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,303.15,0.04974,methanol,CO,10.1016/j.jct.2016.11.032
Cc1cc([N+](=O)[O-])ccc1N,303.15,0.01977,methanol,CO,10.1016/j.jct.2016.10.037
Nc1ccccc1N,303.15,0.06852,methanol,CO,10.1016/j.jct.2016.10.018
O=Cc1cccc([N+](=O)[O-])c1,303.15,0.4187,methanol,CO,10.1016/j.jct.2016.10.040
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,303.15,0.02059,methanol,CO,10.1016/j.jct.2016.10.046
Cn1cnc([N+](=O)[O-])c1Cl,303.15,0.00603,methanol,CO,10.1016/j.jct.2016.10.006
COc1cc(Cl)nc(N)n1,303.15,0.004631,methanol,CO,10.1016/j.jct.2016.10.020
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,303.15,0.000907,methanol,CO,10.1016/j.jct.2016.09.011
O=Cc1ccc([N+](=O)[O-])cc1,303.15,0.08837,methanol,CO,10.1016/j.jct.2016.09.012
Nc1nnc[nH]1,303.15,0.05374,methanol,CO,10.1016/j.jct.2016.09.033
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,303.15,0.00045,methanol,CO,10.1016/j.jct.2016.09.015
CC1=NN(c2ccc(C)cc2)C(=O)C1,303.15,0.03675,methanol,CO,10.1016/j.jct.2016.08.007
O=[N+]([O-])c1ccc(O)c2ncccc12,303.15,0.001066,methanol,CO,10.1016/j.jct.2016.04.018
Cc1ccc(C(C)C)c(O)c1,303.15,0.7377,methanol,CO,10.1016/j.jct.2015.09.010
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,303.15,0.006863,methanol,CO,10.1016/j.jct.2015.11.005
O=C1NC(=O)c2ccccc21,303.15,0.003172,methanol,CO,10.1016/j.jct.2015.10.024
Cc1cccc([N+](=O)[O-])c1N,303.15,0.02124,methanol,CO,10.1016/j.jct.2016.05.027
O=S(=O)(c1ccc(O)cc1)c1ccccc1O,303.15,0.07392,methanol,CO,10.1016/j.jct.2016.07.001
Cc1cc(C(=O)O)ccc1[N+](=O)[O-],303.15,0.01201,methanol,CO,10.1016/j.jct.2016.07.023
NCCCC(=O)O,303.15,0.003043,methanol,CO,10.1016/j.jct.2016.07.014
CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,303.15,0.167,methanol,CO,10.1016/j.jct.2015.09.032
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.Cl,303.15,0.0002532,methanol,CO,10.1016/j.jct.2015.11.024
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,303.15,0.00437,methanol,CO,10.1016/j.jct.2016.01.023
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,303.15,0.01453,methanol,CO,10.1016/j.jct.2016.03.039
C/C=C/C=C/C(=O)O,303.15,0.06425,methanol,CO,10.1016/j.jct.2015.02.004
O=C(O)CCCCCCCCCCCC(=O)O,303.15,0.00541,methanol,CO,10.1016/j.jct.2015.05.026
O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,303.15,0.0008907,methanol,CO,10.1016/j.jct.2015.07.010
CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,303.15,0.01763,methanol,CO,10.1016/j.jct.2015.11.025
Nc1ccc(N2CCOCC2=O)cc1,303.15,0.005889,methanol,CO,10.1016/j.jct.2016.01.022
O=C1c2cccc(Cl)c2C(=O)N1c1ccccc1,303.15,0.0003078,methanol,CO,10.1016/j.jct.2016.01.003
O=P([O-])([O-])OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O.[Na+].[Na+],303.15,0.004174,methanol,CO,10.1016/j.jct.2014.04.023
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,303.15,0.0116299,methanol,CO,10.1016/j.jct.2012.08.007
Clc1ncnc2[nH]ccc12,303.15,0.0152,methanol,CO,10.1016/j.jct.2021.106493
Nc1nc(N)nc(NC2CC2)n1,303.15,0.003095,methanol,CO,10.1016/j.fluid.2018.07.024
Cn1cc([N+](=O)[O-])cn1,303.15,0.009231,methanol,CO,10.1016/j.fluid.2018.05.023
CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,303.15,0.00654,methanol,CO,10.1016/j.fluid.2018.05.005
Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,303.15,0.2718,methanol,CO,10.1016/j.fluid.2018.01.015
O=C1NC(=O)C2C3C=CC(C3)C12,303.15,0.01567,methanol,CO,10.1016/j.fluid.2019.112301
Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],303.15,0.037011,methanol,CO,10.1016/j.fluid.2017.04.008
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,303.15,0.00416,methanol,CO,10.1016/j.fluid.2016.10.021
CCOc1ccccc1C(N)=O,303.15,0.02695,methanol,CO,10.1016/j.fluid.2016.08.019
COC(=O)[C@H](N)c1ccccc1.Cl,303.15,0.085,methanol,CO,10.1016/j.fluid.2016.02.020
CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,303.15,0.012833,methanol,CO,10.1016/j.fluid.2015.10.047
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,303.15,0.04478,methanol,CO,10.1016/j.fluid.2015.06.026
O=c1ccc2ccccc2o1,303.15,0.1221,methanol,CO,10.1016/j.fluid.2015.03.022
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O,303.15,0.00016335,methanol,CO,10.1016/j.fluid.2015.01.001
N=C(N)N.O=[N+]([O-])O,303.15,0.0148,methanol,CO,10.1016/j.fluid.2014.12.037
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,303.15,0.0001366,methanol,CO,10.1016/j.fluid.2014.12.020
O=C(O)CN(CC(=O)O)CP(=O)(O)O,303.15,6.27e-05,methanol,CO,10.1016/j.fluid.2014.08.036
CCn1c2ccccc2c2ccccc21,303.15,0.0082,methanol,CO,10.1016/j.fluid.2014.06.030
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,303.15,0.00487,methanol,CO,10.1016/j.fluid.2014.04.028
O=C1C=CC(=O)O1,303.15,0.07188,methanol,CO,10.1016/j.fluid.2014.01.008
CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,303.15,0.00296,methanol,CO,10.1016/j.fluid.2013.09.023
Nc1ccc(Oc2ccc(N)cc2)cc1,303.15,0.002081,methanol,CO,10.1016/j.fluid.2013.07.010
C/C=C/C(=O)O,303.15,0.3323,methanol,CO,10.1016/j.fluid.2013.06.038
COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,303.15,0.00042,methanol,CO,10.1016/j.fluid.2013.06.037
COC(=O)[C@@H](N)CS.Cl,303.15,0.04285,ethanol,CCO,10.1021/acs.jced.0c00795
CC1(C)NC(=O)NC1=O,303.15,0.06718,ethanol,CCO,10.1021/acs.jced.9b01020
NS(=O)(=O)Cc1noc2ccccc12,303.15,0.002898,ethanol,CCO,10.1021/acs.jced.0c00249
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,303.15,0.000331,ethanol,CCO,10.1021/acs.jced.0c00254
O=Cc1cc(Br)c(O)c(Br)c1,303.15,0.005547,ethanol,CCO,10.1021/acs.jced.0c00376
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,303.15,0.000486,ethanol,CCO,10.1021/acs.jced.0c00301
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,303.15,0.01054,ethanol,CCO,10.1021/acs.jced.0c00127
O=C(Nc1ccccc1)c1ccccc1,303.15,0.006731,ethanol,CCO,10.1021/acs.jced.0c00167
Nc1ccc(S(N)(=O)=O)cc1,303.15,0.01394,ethanol,CCO,10.1021/acs.jced.9b00411
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,303.15,0.0009,ethanol,CCO,10.1021/acs.jced.0c00558
O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,303.15,0.000679,ethanol,CCO,10.1021/acs.jced.0c00616
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,303.15,0.004313,ethanol,CCO,10.1021/acs.jced.1c00092
O=C(O)COc1ccc(Cl)cc1,303.15,0.05447,ethanol,CCO,10.1021/acs.jced.1c00153
Cc1cc(Cl)cc(C(=O)O)c1N,303.15,0.00934,ethanol,CCO,10.1021/acs.jced.1c00047
Cc1c(N)cccc1C(=O)O,303.15,0.006278,ethanol,CCO,10.1021/acs.jced.1c00109
N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,303.15,0.000146,ethanol,CCO,10.1021/acs.jced.0c01074
c1ccc(-n2c(-c3cc(-c4nc5ccccc5n4-c4ccccc4)cc(-c4nc5ccccc5n4-c4ccccc4)c3)nc3ccccc32)cc1,303.15,0.000542,ethanol,CCO,10.1021/acs.jced.1c00163
CC(=O)Nc1ccccc1[N+](=O)[O-],303.15,0.03235,ethanol,CCO,10.1021/acs.jced.1c00037
CSCCC(NC(C)=O)C(=O)O,303.15,0.0954,ethanol,CCO,10.1021/acs.jced.1c00064
O=C(O)c1ccc(CO)cc1,303.15,0.04679,ethanol,CCO,10.1021/acs.jced.1c00035
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,303.15,0.004151,ethanol,CCO,10.1021/acs.jced.1c00062
O=C(O)[C@@H]1C[C@@H](O)CN1,303.15,0.000226,ethanol,CCO,10.1021/acs.jced.0c00794
O=Cc1cc(C=O)cc(C=O)c1,303.15,0.003649,ethanol,CCO,10.1021/acs.jced.0c00776
OCC(O)COc1ccc(Cl)cc1,303.15,0.1215,ethanol,CCO,10.1021/acs.jced.0c00900
COc1cc2nc(Cl)nc(N)c2cc1OC,303.15,0.0004973,ethanol,CCO,10.1021/acs.jced.0c00506
O=C(O)[C@@H]1CSCN1,303.15,0.00018,ethanol,CCO,10.1021/acs.jced.0c00996
O=C(Nc1ccccc1)c1ccccc1O,303.15,0.0322275,ethanol,CCO,10.1021/acs.jced.0c01078
O=C(O)c1cccc(O)c1O,303.15,0.09733,ethanol,CCO,10.1021/acs.jced.0c01032
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,303.15,0.00033295,ethanol,CCO,10.1021/acs.jced.0c00803
c1ccc2[nH]c(-c3cscn3)nc2c1,303.15,0.001921,ethanol,CCO,10.1021/acs.jced.0c00724
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,303.15,0.03624,ethanol,CCO,10.1021/acs.jced.0c00655
c1cnc2[nH]ccc2c1,303.15,0.2521,ethanol,CCO,10.1021/acs.jced.0c00128
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,303.15,0.00246,ethanol,CCO,10.1021/acs.jced.0c00040
Nc1cccc(Cl)c1C(=O)O,303.15,0.07023,ethanol,CCO,10.1021/acs.jced.0c00320
CC1=NN(c2ccccc2)C(=O)C1,303.15,0.033871,ethanol,CCO,10.1021/acs.jced.0c00290
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,303.15,0.00494,ethanol,CCO,10.1021/acs.jced.0c00201
Cl.N=C(N=C(N)N)N1CCOCC1,303.15,0.003558,ethanol,CCO,10.1021/acs.jced.0c00015
O=C(O)CNCc1ccccc1,303.15,0.00043,ethanol,CCO,10.1021/acs.jced.1c00050
O=C(O)c1cccc([N+](=O)[O-])c1O,303.15,0.08259,ethanol,CCO,10.1021/acs.jced.1c00259
Cl.N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,303.15,0.004913,ethanol,CCO,10.1021/acs.jced.1c00239
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,303.15,0.001018,ethanol,CCO,10.1021/acs.jced.1c00302
CCOC(=O)[C@@H]1CSCN1.Cl,303.15,0.019261,ethanol,CCO,10.1021/acs.jced.1c00079
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,303.15,0.13251,ethanol,CCO,10.1021/acs.jced.1c00201
O=C(O)c1cccc(C(=O)O)n1,303.15,0.008456,ethanol,CCO,10.1021/acs.jced.1c00200
Nc1cccc(C(=O)O)c1,303.15,0.01366,ethanol,CCO,10.1021/acs.jced.1c00247
O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,303.15,0.058139,ethanol,CCO,10.1021/acs.jced.1c00240
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,303.15,0.0004,ethanol,CCO,10.1021/acs.jced.0c00047
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,303.15,0.08624,ethanol,CCO,10.1021/acs.jced.0c00122
O=C1N=c2ccccc2=N1,303.15,0.0045419,ethanol,CCO,10.1021/acs.jced.0c00165
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,303.15,0.2462,ethanol,CCO,10.1021/acs.jced.0c00166
O=c1cc(CBr)c2ccccc2[nH]1,303.15,0.000301,ethanol,CCO,10.1021/acs.jced.0c00303
OCc1ccccc1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O,303.15,0.0007282,ethanol,CCO,10.1021/acs.jced.0c00332
OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,303.15,0.003511,ethanol,CCO,10.1021/acs.jced.0c00353
CCOC(=O)[C@@H](N)CCc1ccccc1.Cl,303.15,0.05048,ethanol,CCO,10.1021/acs.jced.1c00485
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,303.15,0.00198,ethanol,CCO,10.1021/acs.jced.1c00432
COc1cc2c(cc1OC)C(=O)CC2,303.15,0.024209,ethanol,CCO,10.1021/acs.jced.1c00040
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,303.15,5.713e-05,ethanol,CCO,10.1021/acs.jced.0c01067
CC(=O)NCC(=O)O,303.15,0.006215,ethanol,CCO,10.1021/acs.jced.0c00983
